time,keyword,message,asin,brand,title,position,locale
"2018-05-04 07:54:25","ice watch",,,,,1,DE
"2018-05-04 07:54:27","ice watch",,B002JCSB1W,Ice-Watch,,2,DE
"2018-05-04 07:54:31","ice watch",,B002JCSARW,Ice-Watch,,3,DE
"2018-05-04 07:54:31","ice watch",,B00HVBJ6W4,Fossil,,4,DE
"2018-05-04 07:54:31","ice watch",,B0759RSZDX,"Kim Johanson",,5,DE
"2018-05-04 07:54:31","ice watch",,B071JBHSS7,MAMONA,,6,DE
"2018-05-04 07:54:31","ice watch",,B075WXDMR2,R.Joker.B,,7,DE
"2018-05-04 07:54:29",tissot,,,,,1,DE
"2018-05-04 07:54:31",tissot,,B01IRYCYS6,Tissot,,2,DE
"2018-05-04 07:54:31",tissot,,B004EI267Y,Tissot,,3,DE
"2018-05-04 07:54:31",tissot,,B0029MXKNG,Tissot,,4,DE
"2018-05-04 07:54:31",tissot,,B002OEJ5TW,Tissot,,5,DE
"2018-05-04 07:54:35",tissot,,B0797ZR1RP,Tissot,,6,DE
"2018-05-04 07:54:35",tissot,,B00YES5FPY,Tissot,,7,DE
"2018-05-04 07:54:35",tissot,,B00XR5WSQO,Tissot,,8,DE
"2018-05-04 07:54:35",tissot,,B012E3XIA4,Tissot,,9,DE
"2018-05-04 07:54:35",tissot,,B004R1R1XC,Tissot,,10,DE
"2018-05-04 07:54:33",automatikuhr,"Automatische Luxusarmbanduhr",,"Stuhrling Original",,1,DE
"2018-05-04 07:54:35",automatikuhr,,B01HBPWXE2,BUREI,,2,DE
"2018-05-04 07:54:35",automatikuhr,,B01MT9UC7Z,"Chrono Universel",,3,DE
"2018-05-04 07:54:35",automatikuhr,,B01KLS9UCY,BearMoo,,4,DE
"2018-05-04 07:54:35",automatikuhr,,B071DP2H1Z,"TRIPLE TREE",,5,DE
"2018-05-04 07:54:39",automatikuhr,,B06XQ2DC9V,OUTAD,,6,DE
"2018-05-04 07:54:39",automatikuhr,,B076JDLV4L,Kronsegler,,7,DE
"2018-05-04 07:54:37",armbanduhr herren,"Schauen Sie sich die Invicta Kollektion an",,Invicta,,1,DE
"2018-05-04 07:54:37",armbanduhr damen,"Funk Solar Uhren, gutes Preis-Leistungs-Verhältnis",,"LAD WEATHER",,1,DE
"2018-05-04 07:54:37",damenuhr rosegold,"Roségold Uhr von classygood.",,classygood.,,1,DE
"2018-05-04 07:54:39",damenuhr rosegold,,B077D7YXRV,VOGUELADY,,2,DE
"2018-05-04 07:54:39",damenuhr rosegold,,B076SC2Q3Z,Alienwork,,3,DE
"2018-05-04 07:54:39",damenuhr rosegold,,B0789CSC44,Skagen,,4,DE
"2018-05-04 07:54:39",damenuhr rosegold,,B019H4XN1C,"Michael Kors",,5,DE
"2018-05-04 07:54:39",damenuhr rosegold,,B075XM5W3H,"THE FRIDAY FIRDAY",,6,DE
"2018-05-04 07:54:31",damenuhr rosegold,,B071JBHSS7,MAMONA,,7,DE
"2018-05-04 07:54:41",breil,,,,,1,DE
"2018-05-04 07:54:41","superdry uhr","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-04 07:54:44","superdry uhr",,B01HMV9Z1E,Alienwork,,2,DE
"2018-05-04 07:54:44","superdry uhr",,B074C2XBFM,Alienwork,,3,DE
"2018-05-04 07:54:44","superdry uhr",,B01N1TC48X,SONGDU,,4,DE
"2018-05-04 07:54:44","superdry uhr",,B00RGW4YHA,Alienwork,,5,DE
"2018-05-04 07:54:44","superdry uhr",,B01HMVA644,Alienwork,,6,DE
"2018-05-04 07:54:44","superdry uhr",,B074DVCR1S,BINZI,,7,DE
"2018-05-04 07:54:41",breil uhr,"Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-04 07:54:44",breil uhr,,B071KMT79J,Breil,,2,DE
"2018-05-04 07:54:48",breil uhr,,B01EX75Z7S,Breil,,3,DE
"2018-05-04 07:54:48",breil uhr,,B018MLG9MQ,"Moog Paris",,4,DE
"2018-05-04 07:54:48",breil uhr,,B075NVBW5X,Breil,,5,DE
"2018-05-04 07:54:48",breil uhr,,B01BHH7FWU,Breil,,6,DE
"2018-05-04 07:54:48",breil uhr,,B00OSJN8N0,Breil,,7,DE
"2018-05-04 07:54:46",breil herrenuhren,"BUREI Herrenuhr Kollektion",,BUREI,,1,DE
"2018-05-04 07:54:48",breil herrenuhren,,B01L06M0HI,Breil,,2,DE
"2018-05-04 07:54:48",breil herrenuhren,,B00JPM26U6,Breil,,3,DE
"2018-05-04 07:54:48",breil herrenuhren,,B01EPDL48E,Breil,,4,DE
"2018-05-04 07:54:44",breil herrenuhren,,B00RGW4YHA,Alienwork,,5,DE
"2018-05-04 07:54:48",breil herrenuhren,,B074CGJ4VW,ROSHT,,6,DE
"2018-05-04 07:54:52",breil herrenuhren,,B00N8SPGPK,Breil,,7,DE
"2018-05-04 07:54:50",breil damenuhr,"BUREI Armbanduhren für Damen",,BUREI,,1,DE
"2018-05-04 07:54:52",breil damenuhr,,B01EX77I6O,Breil,,2,DE
"2018-05-04 07:54:52",breil damenuhr,,B00JSM7JKK,,,3,DE
"2018-05-04 07:54:52",breil damenuhr,,B01L06MDXO,Breil,,4,DE
"2018-05-04 07:54:52",breil damenuhr,,B01M0UNW6G,Breil,,5,DE
"2018-05-04 07:54:52",breil damenuhr,,B00BEY1YY2,Breil,,6,DE
"2018-05-04 07:54:52",breil damenuhr,,B01M9D3B6Y,Breil,,7,DE
"2018-05-04 07:54:50","hip hop uhr","Hip Hop Pullover für Herren",,semen,,1,DE
"2018-05-04 16:48:13",uhr,"Multifunktionale Sportuhr, gutes Preis-Leistungs",,"LAD WEATHER",,1,DE
"2018-05-04 16:48:19",uhr,,B07B2RTHYV,Adhope,,2,DE
"2018-05-04 16:48:19",uhr,,B0732PNCJ7,Eventronic,,3,DE
"2018-05-04 16:48:19",uhr,,B002I5YMMW,Technoline,,4,DE
"2018-05-04 16:48:19",uhr,,B001GO8UIS,Technoline,,5,DE
"2018-05-04 16:48:13",fossil uhr,"Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-04 16:48:19",fossil uhr,,B01M6115BI,TRUMiRR,,2,DE
"2018-05-04 16:48:19",fossil uhr,,B0792ZNMPG,Fossil,,3,DE
"2018-05-04 16:48:19",fossil uhr,,B01D8KBMUU,Alienwork,,4,DE
"2018-05-04 16:48:19",fossil uhr,,B0748H1LN9,Chaps,,5,DE
"2018-05-04 16:48:19",fossil uhr,,B01NAS49KX,MODUN,,6,DE
"2018-05-04 16:48:19",fossil uhr,,B01N47KXCU,MAMONA,,7,DE
"2018-05-04 16:48:21",Herrenuhr,,,,,1,DE
"2018-05-04 16:48:23",Herrenuhr,,B01BTTVKXG,Fossil,,2,DE
"2018-05-04 16:48:23",Herrenuhr,,B075WY261W,"Michael Kors",,3,DE
"2018-05-04 16:48:23",Herrenuhr,,B01MS4D8RA,"Archer Watch Straps",,4,DE
"2018-05-04 16:48:21",Damenuhr,,,,,1,DE
"2018-05-04 16:48:19",Damenuhr,,B01D8KBMUU,Alienwork,,2,DE
"2018-05-04 16:48:19",Damenuhr,,B01M6115BI,TRUMiRR,,3,DE
"2018-05-04 16:48:23",Damenuhr,,B0759Q9Q9M,"Kim Johanson",,4,DE
"2018-05-04 16:48:21",Armbanduhr,,,,,1,DE
"2018-05-04 16:48:21","daniel wellington","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-04 16:48:19","daniel wellington",,B01M6115BI,TRUMiRR,,2,DE
"2018-05-04 16:48:23","daniel wellington",,B012POYL08,"Daniel Wellington",,3,DE
"2018-05-04 16:48:23","daniel wellington",,B01GYO2X5U,Gemony,,4,DE
"2018-05-04 16:48:29","daniel wellington",,B01GYKEYJC,Gemony,,5,DE
"2018-05-04 16:48:29","daniel wellington",,B074J7NY13,Alienwork,,6,DE
"2018-05-04 16:48:29","daniel wellington",,B01NA8Y1E7,Alienwork,,7,DE
"2018-05-04 16:48:29","daniel wellington",,B01GYI2AQ8,Gemony,,8,DE
"2018-05-04 16:48:29","daniel wellington",,B01N0KHXKC,MAMONA,,9,DE
"2018-05-04 16:48:19","daniel wellington",,B01N47KXCU,MAMONA,,10,DE
"2018-05-04 16:48:25","casio uhr","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-04 16:48:29","casio uhr",,B001ES9KRQ,Casio,,2,DE
"2018-05-04 16:48:29","casio uhr",,B00KPV0M7A,Casio,,3,DE
"2018-05-04 16:48:29","casio uhr",,B00YC55SGU,Casio,,4,DE
"2018-05-04 16:48:23","casio uhr",,B0759Q9Q9M,"Kim Johanson",,5,DE
"2018-05-04 16:48:29","casio uhr",,B01MG490WO,Sopoby,,6,DE
"2018-05-04 16:48:33","casio uhr",,B0772TGZD6,CIVO,,7,DE
"2018-05-04 16:48:19","casio uhr",,B01D8KBMUU,Alienwork,,8,DE
"2018-05-04 16:48:33","casio uhr",,B075SB1S9J,MEGALITH,,9,DE
"2018-05-04 16:48:33","casio uhr",,B00AZJX198,RE:CRON,,10,DE
"2018-05-04 16:48:31",citizen,"Die schönsten Chronographen und Uhren für Herren.",,FIREFOX,,1,DE
"2018-05-04 16:48:33",citizen,,B013QFFRTY,Citizen,,2,DE
"2018-05-04 16:48:33",citizen,,B00R7PSPHG,Citizen,,3,DE
"2018-05-04 16:48:33",citizen,,B004U208K6,Citizen,,4,DE
"2018-05-04 16:48:33",citizen,,B0049299WK,FIREFOX,,5,DE
"2018-05-04 16:48:33",citizen,,B0051OAB4A,FIREFOX,,6,DE
"2018-05-04 16:48:33",citizen,,B00492D2MI,FIREFOX,,7,DE
"2018-05-04 16:48:37",citizen,,B00DHFW01W,FIREFOX,,8,DE
"2018-05-04 16:48:37",citizen,,B01NCF1RON,"LAD WEATHER",,9,DE
"2018-05-04 16:48:37",citizen,,B06XDH2MVN,"LAD WEATHER",,10,DE
"2018-05-04 16:48:35",swatch,,,,,1,DE
"2018-05-04 16:48:37",swatch,,B01BYLZXUU,Swatch,,2,DE
"2018-05-04 16:48:37",swatch,,B06ZZFT21S,Swatch,,3,DE
"2018-05-04 16:48:37",swatch,,B073ZCRMV8,Swatch,,4,DE
"2018-05-04 16:48:37",swatch,,B006R40QTI,Swatch,,5,DE
"2018-05-04 16:48:37",swatch,,B002DUCM0G,Swatch,,6,DE
"2018-05-04 16:48:37",swatch,,B06XGBXT5B,Swatch,,7,DE
"2018-05-04 16:48:41",swatch,,B01MY795WV,Swatch,,8,DE
"2018-05-04 16:48:41",swatch,,B01LM0W8Z6,Swatch,,9,DE
"2018-05-04 16:48:41",swatch,,B01LOGXZ1E,Swatch,,10,DE
"2018-05-04 16:48:39","ice watch",,,,,1,DE
"2018-05-04 16:48:41","ice watch",,B008GSB7F0,Ice-Watch,,2,DE
"2018-05-04 16:48:41","ice watch",,B00FYHT32U,Ice-Watch,,3,DE
"2018-05-04 16:48:41","ice watch",,B0759RSZDX,"Kim Johanson",,4,DE
"2018-05-04 16:48:23","ice watch",,B0759Q9Q9M,"Kim Johanson",,5,DE
"2018-05-04 16:48:41","ice watch",,B071JBHSS7,MAMONA,,6,DE
"2018-05-04 16:48:41","ice watch",,B075WXDMR2,R.Joker.B,,7,DE
"2018-05-04 16:48:39",tissot,,,,,1,DE
"2018-05-04 16:48:45",tissot,,B00Z1HDCPC,Tissot,,2,DE
"2018-05-04 16:48:45",tissot,,B01IRYCYS6,Tissot,,3,DE
"2018-05-04 16:48:45",tissot,,B0029MXKNG,Tissot,,4,DE
"2018-05-04 16:48:45",tissot,,B01H1TCL72,Tissot,,5,DE
"2018-05-04 16:48:45",tissot,,B0797ZR1RP,Tissot,,6,DE
"2018-05-04 16:48:45",tissot,,B00YES5FPY,Tissot,,7,DE
"2018-05-04 16:48:45",tissot,,B004EI267Y,Tissot,,8,DE
"2018-05-04 16:48:45",tissot,,B00XR5WSQO,Tissot,,9,DE
"2018-05-04 16:48:45",tissot,,B012E3XIA4,Tissot,,10,DE
"2018-05-04 16:48:43",automatikuhr,"Automatische Luxusarmbanduhr",,"Stuhrling Original",,1,DE
"2018-05-04 16:48:49",automatikuhr,,B01HBPWXE2,BUREI,,2,DE
"2018-05-04 16:48:49",automatikuhr,,B01MT9UC7Z,"Chrono Universel",,3,DE
"2018-05-04 16:48:49",automatikuhr,,B01KLS9UCY,BearMoo,,4,DE
"2018-05-04 16:48:49",automatikuhr,,B071DP2H1Z,"TRIPLE TREE",,5,DE
"2018-05-04 16:48:49",automatikuhr,,B06XQ2DC9V,OUTAD,,6,DE
"2018-05-04 16:48:49",automatikuhr,,B076JDLV4L,Kronsegler,,7,DE
"2018-05-04 16:48:47",armbanduhr herren,"Schauen Sie sich die Invicta Kollektion an",,Invicta,,1,DE
"2018-05-04 16:48:47",armbanduhr damen,"BUREI Armbanduhren für Damen",,BUREI,,1,DE
"2018-05-04 16:48:47",damenuhr rosegold,,,,,1,DE
"2018-05-04 16:48:49",damenuhr rosegold,,B077D7YXRV,VOGUELADY,,2,DE
"2018-05-04 16:48:53",damenuhr rosegold,,B01M3REO4R,EASTPOLE,,3,DE
"2018-05-04 16:48:53",damenuhr rosegold,,B076SC2Q3Z,Alienwork,,4,DE
"2018-05-04 16:48:53",damenuhr rosegold,,B0714LZ6D9,"Ray Winton",,5,DE
"2018-05-04 16:48:41",damenuhr rosegold,,B071JBHSS7,MAMONA,,6,DE
"2018-05-04 16:48:53",damenuhr rosegold,,B079C1LKNL,classygood.,,7,DE
"2018-05-04 16:48:51",breil,,,,,1,DE
"2018-05-04 16:48:51","superdry uhr","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-04 16:48:53","superdry uhr",,B01HMV9Z1E,Alienwork,,2,DE
"2018-05-04 16:48:53","superdry uhr",,B074C2XBFM,Alienwork,,3,DE
"2018-05-04 16:48:53","superdry uhr",,B01N1TC48X,SONGDU,,4,DE
"2018-05-04 16:48:53","superdry uhr",,B00RGW4YHA,Alienwork,,5,DE
"2018-05-04 16:48:57","superdry uhr",,B01HMVA644,Alienwork,,6,DE
"2018-05-04 16:48:57","superdry uhr",,B074DVCR1S,BINZI,,7,DE
"2018-05-04 16:48:55",breil uhr,"Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-04 16:48:57",breil uhr,,B071KMT79J,Breil,,2,DE
"2018-05-04 16:48:57",breil uhr,,B01EX75Z7S,Breil,,3,DE
"2018-05-04 16:48:57",breil uhr,,B075NVBW5X,Breil,,4,DE
"2018-05-04 16:48:57",breil uhr,,B00IFE79CU,"BREIL TRIBE WATCHES",,5,DE
"2018-05-04 16:48:57",breil uhr,,B01BHH7FWU,Breil,,6,DE
"2018-05-04 16:48:57",breil uhr,,B00OSJN8N0,Breil,,7,DE
"2018-05-04 16:48:55",breil herrenuhren,"BUREI Herrenuhr Kollektion",,BUREI,,1,DE
"2018-05-04 16:49:01",breil herrenuhren,,B01L06M0HI,Breil,,2,DE
"2018-05-04 16:49:01",breil herrenuhren,,B00JPM26U6,Breil,,3,DE
"2018-05-04 16:49:01",breil herrenuhren,,B00N8SPGPK,Breil,,4,DE
"2018-05-04 16:48:53",breil herrenuhren,,B00RGW4YHA,Alienwork,,5,DE
"2018-05-04 16:49:01",breil herrenuhren,,B074CGJ4VW,ROSHT,,6,DE
"2018-05-04 16:49:01",breil herrenuhren,,B01EPDL48E,Breil,,7,DE
"2018-05-04 16:48:59",breil damenuhr,"BUREI Armbanduhren für Damen",,BUREI,,1,DE
"2018-05-04 16:49:01",breil damenuhr,,B01EX77I6O,Breil,,2,DE
"2018-05-04 16:49:01",breil damenuhr,,B00JSM7JKK,,,3,DE
"2018-05-04 16:49:01",breil damenuhr,,B01L06MDXO,Breil,,4,DE
"2018-05-04 16:49:01",breil damenuhr,,B01M0UNW6G,Breil,,5,DE
"2018-05-04 16:49:05",breil damenuhr,,B00BEY1YY2,Breil,,6,DE
"2018-05-04 16:49:05",breil damenuhr,,B01M9D3B6Y,Breil,,7,DE
"2018-05-04 16:49:03","hip hop uhr","Hip Hop Pullover für Herren",,semen,,1,DE
"2018-05-04 16:49:05","hip hop uhr",,B007XZJTSY,Breil,,2,DE
"2018-05-04 16:49:05","hip hop uhr",,B0186ENOQ8,"Hip Hop",,3,DE
"2018-05-04 16:49:05","hip hop uhr",,B00SJ1C0ZU,"Hip Hop",,4,DE
"2018-05-04 16:49:05","hip hop uhr",,B00FPGTK8M,"Hip Hop",,5,DE
"2018-05-04 16:49:05","hip hop uhr",,B077FYM95L,"Breil HIP HOP",,6,DE
"2018-05-04 16:49:05","hip hop uhr",,B011JTBGZS,"Hip Hop",,7,DE
"2018-05-05 05:59:38",uhr,"Ein erster Blick auf Fitbit Versa",,Fitbit,,1,DE
"2018-05-05 05:59:41",uhr,,B0732PNCJ7,Eventronic,,2,DE
"2018-05-05 05:59:41",uhr,,B07B63N9DQ,MEGALITH,,3,DE
"2018-05-05 05:59:41",uhr,,B002I5YMMW,Technoline,,4,DE
"2018-05-05 05:59:41",uhr,,B01M4J6HJ7,Technoline,,5,DE
"2018-05-05 05:59:41",uhr,,B001GO79LC,Technoline,,6,DE
"2018-05-05 05:59:41",uhr,,B00D8ZNZR4,Unbekannt,,7,DE
"2018-05-05 05:59:38",fossil uhr,,,,,1,DE
"2018-05-05 05:59:41",fossil uhr,,B01M6115BI,TRUMiRR,,2,DE
"2018-05-05 05:59:41",fossil uhr,,B0792ZNMPG,Fossil,,3,DE
"2018-05-05 05:59:44",fossil uhr,,B01D8KBMUU,Alienwork,,4,DE
"2018-05-05 05:59:44",fossil uhr,,B002QXUTG4,"Michael Kors",,5,DE
"2018-05-05 05:59:44",fossil uhr,,B00O1ZA7DK,Skagen,,6,DE
"2018-05-05 05:59:44",fossil uhr,,B075XLVYPT,"JOESON LEADERS",,7,DE
"2018-05-05 05:59:42",Herrenuhr,,,,,1,DE
"2018-05-05 05:59:44",Herrenuhr,,B0055BWXF4,Fossil,,2,DE
"2018-05-05 05:59:44",Herrenuhr,,B0798N5X1W,"New Find",,3,DE
"2018-05-05 05:59:44",Herrenuhr,,B075HBSCTC,MLIYA,,4,DE
"2018-05-05 05:59:42",Damenuhr,,,,,1,DE
"2018-05-05 05:59:44",Damenuhr,,B0101AO9O6,Fossil,,2,DE
"2018-05-05 05:59:44",Damenuhr,,B01D8KBMUU,Alienwork,,3,DE
"2018-05-05 05:59:48",Damenuhr,,B00RK4SE5M,Fossil,,4,DE
"2018-05-05 05:59:46",Armbanduhr,,,,,1,DE
"2018-05-05 05:59:46","daniel wellington","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-05 05:59:41","daniel wellington",,B01M6115BI,TRUMiRR,,2,DE
"2018-05-05 05:59:48","daniel wellington",,B012POYL08,"Daniel Wellington",,3,DE
"2018-05-05 05:59:48","daniel wellington",,B010GLAFNY,"Barton Watch Bands",,4,DE
"2018-05-05 05:59:44","daniel wellington",,B0101AO9O6,Fossil,,5,DE
"2018-05-05 05:59:44","daniel wellington",,B00O1ZA7DK,Skagen,,6,DE
"2018-05-05 05:59:48","daniel wellington",,B01GYKVDWS,Gemony,,7,DE
"2018-05-05 05:59:48","daniel wellington",,B01GYKEYJC,Gemony,,8,DE
"2018-05-05 05:59:48","daniel wellington",,B01N47KXCU,MAMONA,,9,DE
"2018-05-05 05:59:48","daniel wellington",,B074J7NY13,Alienwork,,10,DE
"2018-05-05 05:59:46","casio uhr","Davis Skeleton Uhren",,Davis,,1,DE
"2018-05-05 05:59:52","casio uhr",,B00YC55SGU,Casio,,2,DE
"2018-05-05 05:59:44","casio uhr",,B01D8KBMUU,Alienwork,,3,DE
"2018-05-05 05:59:52","casio uhr",,B01MR8FB8W,"JOESON LEADERS",,4,DE
"2018-05-05 05:59:52","casio uhr",,B00VA0CEFS,Infantry,,5,DE
"2018-05-05 05:59:44","casio uhr",,B0055BWXF4,Fossil,,6,DE
"2018-05-05 05:59:52","casio uhr",,B0759Q9Q9M,"Kim Johanson",,7,DE
"2018-05-05 05:59:52","casio uhr",,B00RGW4YHA,Alienwork,,8,DE
"2018-05-05 05:59:52","casio uhr",,B075SB1S9J,MEGALITH,,9,DE
"2018-05-05 05:59:52","casio uhr",,B075XKYL1G,"JOESON LEADERS",,10,DE
"2018-05-05 05:59:50",citizen,"Die schönsten Chronographen und Uhren für Herren.",,FIREFOX,,1,DE
"2018-05-05 05:59:52",citizen,,B013QFFRTY,Citizen,,2,DE
"2018-05-05 05:59:52",citizen,,B00R7PSPHG,Citizen,,3,DE
"2018-05-05 05:59:57",citizen,,B004U208K6,Citizen,,4,DE
"2018-05-05 05:59:57",citizen,,B0049299WK,FIREFOX,,5,DE
"2018-05-05 05:59:57",citizen,,B0051OAB4A,FIREFOX,,6,DE
"2018-05-05 05:59:57",citizen,,B00492D2MI,FIREFOX,,7,DE
"2018-05-05 05:59:57",citizen,,B00DHFW01W,FIREFOX,,8,DE
"2018-05-05 05:59:57",citizen,,B06XDH2MVN,"LAD WEATHER",,9,DE
"2018-05-05 05:59:57",citizen,,B01NCF1RON,"LAD WEATHER",,10,DE
"2018-05-05 05:59:54",swatch,,,,,1,DE
"2018-05-05 05:59:57",swatch,,B01BYLZXUU,Swatch,,2,DE
"2018-05-05 05:59:57",swatch,,B006R40QTI,Swatch,,3,DE
"2018-05-05 06:00:00",swatch,,B06ZZFT21S,Swatch,,4,DE
"2018-05-05 06:00:00",swatch,,B01MY795WV,Swatch,,5,DE
"2018-05-05 06:00:00",swatch,,B002DUCM0G,Swatch,,6,DE
"2018-05-05 06:00:00",swatch,,B079XZK295,Swatch,,7,DE
"2018-05-05 06:00:00",swatch,,B01LM0W8Z6,Swatch,,8,DE
"2018-05-05 06:00:00",swatch,,B01LOGXZ1E,Swatch,,9,DE
"2018-05-05 06:00:00",swatch,,B06XDBS5LR,Swatch,,10,DE
"2018-05-05 05:59:58","ice watch",,,,,1,DE
"2018-05-05 06:00:00","ice watch",,B002JCSB1W,Ice-Watch,,2,DE
"2018-05-05 06:00:00","ice watch",,B002JCSARW,Ice-Watch,,3,DE
"2018-05-05 05:59:44","ice watch",,B01D8KBMUU,Alienwork,,4,DE
"2018-05-05 06:00:10","ice watch",,B00HVBJ6W4,Fossil,,5,DE
"2018-05-05 06:00:10","ice watch",,B071JBHSS7,MAMONA,,6,DE
"2018-05-05 06:00:10","ice watch",,B075WXDMR2,R.Joker.B,,7,DE
"2018-05-05 06:00:02",tissot,,,,,1,DE
"2018-05-05 06:00:10",tissot,,B00Z1HDCPC,Tissot,,2,DE
"2018-05-05 06:00:10",tissot,,B01IRYCYS6,Tissot,,3,DE
"2018-05-05 06:00:10",tissot,,B0029MXKNG,Tissot,,4,DE
"2018-05-05 06:00:10",tissot,,B01H1TCL72,Tissot,,5,DE
"2018-05-05 06:00:10",tissot,,B00YES5FPY,Tissot,,6,DE
"2018-05-05 06:00:10",tissot,,B012E3XIA4,Tissot,,7,DE
"2018-05-05 06:00:10",tissot,,B004EI267Y,Tissot,,8,DE
"2018-05-05 06:00:14",tissot,,B00XR5WSQO,Tissot,,9,DE
"2018-05-05 06:00:14",tissot,,B004R1R1XC,Tissot,,10,DE
"2018-05-05 06:00:12",automatikuhr,"Automatische Luxusarmbanduhr",,"Stuhrling Original",,1,DE
"2018-05-05 06:00:14",automatikuhr,,B01HBPWXE2,BUREI,,2,DE
"2018-05-05 06:00:14",automatikuhr,,B00SFTRUPQ,BUREI,,3,DE
"2018-05-05 05:59:52",automatikuhr,,B00RGW4YHA,Alienwork,,4,DE
"2018-05-05 06:00:14",automatikuhr,,B01KLS9UCY,BearMoo,,5,DE
"2018-05-05 06:00:14",automatikuhr,,B071DP2H1Z,"TRIPLE TREE",,6,DE
"2018-05-05 06:00:14",automatikuhr,,B01HDKTBNQ,BUREI,,7,DE
"2018-05-05 06:00:12",armbanduhr herren,,,,,1,DE
"2018-05-05 06:00:12",armbanduhr damen,"Deutsche Markenuhr mit Stoppuhr & 100M wasserdicht",,"AS DE PIQUE",,1,DE
"2018-05-05 06:00:16",damenuhr rosegold,"Roségold Uhr von classygood.",,classygood.,,1,DE
"2018-05-05 06:00:18",damenuhr rosegold,,B077D7YXRV,VOGUELADY,,2,DE
"2018-05-05 05:59:44",damenuhr rosegold,,B01D8KBMUU,Alienwork,,3,DE
"2018-05-05 06:00:18",damenuhr rosegold,,B0789CSC44,Skagen,,4,DE
"2018-05-05 06:00:18",damenuhr rosegold,,B019H4XN1C,"Michael Kors",,5,DE
"2018-05-05 06:00:18",damenuhr rosegold,,B076SC2Q3Z,Alienwork,,6,DE
"2018-05-05 06:00:18",damenuhr rosegold,,B075XM5W3H,"THE FRIDAY FIRDAY",,7,DE
"2018-05-05 06:00:16",breil,,,,,1,DE
"2018-05-05 06:00:16","superdry uhr","Davis Skeleton Uhren",,Davis,,1,DE
"2018-05-05 05:59:52","superdry uhr",,B00RGW4YHA,Alienwork,,2,DE
"2018-05-05 06:00:18","superdry uhr",,B01HMV9Z1E,Alienwork,,3,DE
"2018-05-05 06:00:18","superdry uhr",,B01N1TC48X,SONGDU,,4,DE
"2018-05-05 06:00:22","superdry uhr",,B074C2XBFM,Alienwork,,5,DE
"2018-05-05 06:00:22","superdry uhr",,B01HMVA644,Alienwork,,6,DE
"2018-05-05 05:59:48","superdry uhr",,B074J7NY13,Alienwork,,7,DE
"2018-05-05 06:00:20",breil uhr,"Davis Skeleton Uhren",,Davis,,1,DE
"2018-05-05 06:00:22",breil uhr,,B071KMT79J,Breil,,2,DE
"2018-05-05 06:00:22",breil uhr,,B01EX75Z7S,Breil,,3,DE
"2018-05-05 06:00:22",breil uhr,,B018MLG9MQ,"Moog Paris",,4,DE
"2018-05-05 06:00:22",breil uhr,,B075NVBW5X,Breil,,5,DE
"2018-05-05 06:00:22",breil uhr,,B01BHH7FWU,Breil,,6,DE
"2018-05-05 06:00:22",breil uhr,,B00OSJN8N0,Breil,,7,DE
"2018-05-05 06:00:20",breil herrenuhren,"BUREI Herrenuhr Kollektion",,BUREI,,1,DE
"2018-05-05 05:59:52",breil herrenuhren,,B00RGW4YHA,Alienwork,,2,DE
"2018-05-05 06:00:26",breil herrenuhren,,B01L06M0HI,Breil,,3,DE
"2018-05-05 06:00:26",breil herrenuhren,,B00N8SPGPK,Breil,,4,DE
"2018-05-05 06:00:26",breil herrenuhren,,B00JPM26U6,Breil,,5,DE
"2018-05-05 06:00:26",breil herrenuhren,,B074CGJ4VW,ROSHT,,6,DE
"2018-05-05 06:00:26",breil herrenuhren,,B01EPDL48E,Breil,,7,DE
"2018-05-05 06:00:24",breil damenuhr,"BUREI Armbanduhren für Damen",,BUREI,,1,DE
"2018-05-05 06:00:26",breil damenuhr,,B01EX77I6O,Breil,,2,DE
"2018-05-05 06:00:26",breil damenuhr,,B00JSM7JKK,,,3,DE
"2018-05-05 06:00:26",breil damenuhr,,B01L06MDXO,Breil,,4,DE
"2018-05-05 06:00:26",breil damenuhr,,B01M0UNW6G,Breil,,5,DE
"2018-05-05 06:00:30",breil damenuhr,,B00BEY1YY2,Breil,,6,DE
"2018-05-05 06:00:30",breil damenuhr,,B01M9D3B6Y,Breil,,7,DE
"2018-05-05 06:00:28","hip hop uhr","Hip Hop Pullover für Herren",,semen,,1,DE
"2018-05-05 06:00:30","hip hop uhr",,B007XZJTSY,Breil,,2,DE
"2018-05-05 06:00:30","hip hop uhr",,B00SJ1C0ZU,"Hip Hop",,3,DE
"2018-05-05 06:00:30","hip hop uhr",,B0186ENOQ8,"Hip Hop",,4,DE
"2018-05-05 06:00:30","hip hop uhr",,B00FPGTK8M,"Hip Hop",,5,DE
